"","county_fips","state_name","county_name","votes_gop","votes_dem","total_votes","diff","per_gop","per_dem","per_point_diff","trump16","clinton16","otherpres16","romney12","obama12","otherpres12","demsen16","repsen16","othersen16","demhouse16","rephouse16","otherhouse16","demgov16","repgov16","othergov16","repgov14","demgov14","othergov14","total_population","cvap","white_pct","black_pct","hispanic_pct","nonwhite_pct","foreignborn_pct","female_pct","age29andunder_pct","age65andolder_pct","median_hh_inc","clf_unemploy_pct","lesshs_pct","lesscollege_pct","lesshs_whites_pct","lesscollege_whites_pct","rural_pct","ruralurban_cc","POPULATION","LATITUDE","LONGITUDE"
"2316","45059","South Carolina","Laurens County",20004,10159,30488,9845,0.656127000787195,0.333213067436368,0.322913933350827,16816,8889,861,14746,10318,352,7793,17051,781,7427,17965,28,NA,NA,NA,9645,5158,326,66442,50290,68.286625929382,24.9239938593059,4.32106197886879,31.713374070618,2.65043195569068,51.6044068510882,38.0963848168327,16.6716835736432,39848,9.01270898683828,20.5618476571175,85.8472129691317,18.4598664803602,83.2417326502096,64.1943580263613,2,67539,34.509505,-82.032019
"2317","45061","South Carolina","Lee County",3008,5329,8431,-2321,0.356778555331515,0.632072114814376,-0.275293559482861,2803,5199,154,2832,5977,98,4998,2727,143,5110,2605,123,NA,NA,NA,1718,4008,68,18189,14245,32.6790917587553,62.6917367639782,2.28159876848645,67.3209082412447,0.505800208917478,48.116993787454,38.0064874374622,16.2460827972951,31169,11.9263329867815,22.420443587271,89.5210543233687,15.5483170466884,82.6275787187839,71.9510926118626,6,16531,34.183585,-80.266874
"2318","45063","South Carolina","Lexington County",92817,49301,144568,43516,0.642030048143434,0.341022909634221,0.301007138509214,80026,35230,6837,76662,34148,1813,29995,85385,4296,31493,80711,7016,NA,NA,NA,48770,24334,3286,277702,204135,75.894303966122,14.3160654226473,5.64057874988297,24.105696033878,4.93838719202598,51.2527817588638,38.5042239522942,14.1727463251975,55412,6.89815103247288,10.8167957085855,70.1360885764871,8.61029196886374,67.9777370420552,25.2760193756646,2,293991,33.962205,-81.218934
"2319","45065","South Carolina","McCormick County",2958,2687,5697,271,0.519220642443391,0.471651746533263,0.0475688959101281,2652,2479,85,2467,2653,40,2241,2699,79,2198,2747,9,NA,NA,NA,1978,1571,55,9806,8530,48.9190291658168,47.8992453599837,1.1931470528248,51.0809708341832,1.51947787069141,44.4217825820926,24.1586783601876,30.4303487660616,41029,13.9428918590522,19.1758517034068,81.3502004008016,7.85697482945189,70.2658198071042,100,8,9526,33.879301,-82.297749
"2320","45067","South Carolina","Marion County",5711,8872,14704,-3161,0.388397714907508,0.603373231773667,-0.214975516866159,5444,8569,263,5164,9688,134,7915,5500,171,7983,5632,8,NA,NA,NA,2982,5576,163,31975,23915,39.0711493354183,56.5347928068804,2.64268960125098,60.9288506645817,2.25175918686474,54.0672400312744,38.1985926505082,16.8100078186083,30562,11.9962511715089,20.1049917111807,83.7262847669921,15.7530601383715,78.6695050558808,60.7525255580425,6,29183,34.166085,-79.340476
"2321","45069","South Carolina","Marlboro County",5044,6290,11446,-1246,0.440677966101695,0.549536956141884,-0.108858990040189,4267,5954,168,3676,6100,77,5717,4132,166,5725,4270,8,NA,NA,NA,2243,3823,178,27702,21490,39.2534835029962,50.5125983683489,3.32105985127428,60.7465164970038,2.54494260342214,46.8774817702693,35.8602266984333,15.4284889177677,32601,15.4519455758731,25.5095298602287,91.5679796696315,21.3094803456249,92.3086284532068,55.0478692150831,6,26667,34.637958,-79.671661
"2322","45071","South Carolina","Newberry County",11443,6958,18631,4485,0.614191401427728,0.373463582201707,0.240727819226021,10017,6217,573,9260,6913,178,5772,10048,488,NA,NA,NA,NA,NA,NA,6243,4339,372,37750,28055,59.9973509933775,30.6675496688742,7.25827814569536,40.0026490066225,4.56688741721854,51.4278145695364,37.7324503311258,17.841059602649,39841,8.58654062570335,21.9485538077208,83.6956946016628,13.204489526439,79.2569473621031,67.849525434574,6,37719,34.264651,-81.573551
"2323","45073","South Carolina","Oconee County",29698,10414,40668,19284,0.730254745746041,0.256073571358316,0.474181174387725,24178,7998,1459,21611,8550,505,6722,25248,777,7153,24998,41,NA,NA,NA,14787,4994,586,75375,58730,85.1568822553897,7.29286898839138,4.90878938640133,14.8431177446103,3.7452736318408,50.7741293532338,33.8918739635158,21.5469320066335,41818,8.56328182487123,16.3013064022978,76.4847586398592,15.2284157144961,75.3929676156808,64.9213038385416,4,78607,34.707527,-83.002043
"2324","45075","South Carolina","Orangeburg County",13603,27295,41205,-13692,0.330129838611819,0.66241960927072,-0.332289770658901,11931,26318,661,12022,30720,299,25384,12256,513,26661,10850,524,NA,NA,NA,7529,20017,316,89731,68330,33.4154305646878,61.5985556830973,2.01714011879952,66.5845694353122,2.24560073998952,52.9393409189689,40.0942817978179,17.0966555593942,34763,11.3382756586204,15.747182588481,80.0060643835386,12.6587336826214,78.9849924518249,63.7776888898498,4,84223,33.47176,-80.798783
"2325","45077","South Carolina","Pickens County",42907,13645,57546,29262,0.745612205887464,0.237114656101206,0.508497549786258,36236,10354,2459,33474,11156,919,8858,37726,1444,9043,38226,63,NA,NA,NA,20764,5829,707,120722,93845,86.3918755487815,6.47272245323967,3.41611305313033,13.6081244512185,3.8095790328192,50.2451914315535,43.9016914895379,15.1157204155001,43531,8.00261280982981,15.7779109247054,76.4010385460356,15.1892078657593,76.4673186413688,35.7922901429242,2,131404,34.805302,-82.689713
"2326","45079","South Carolina","Richland County",58313,132570,193822,-74257,0.300858519672689,0.683978082983356,-0.383119563310666,52469,108000,8253,53105,103989,2060,95045,66736,3627,102867,57968,4231,NA,NA,NA,34316,73813,2767,401743,302815,43.7752493509532,45.8459761588876,4.97059065123723,56.2247506490468,5.26953798821635,51.4756946605168,45.7615938547778,11.299014544124,50899,8.53883928353725,9.38969402243648,62.490296163113,4.76575746882074,50.3051220918723,9.07038678401265,2,416147,34.067968,-80.988835
"2327","45081","South Carolina","Saluda County",6210,2963,9274,3247,0.669613974552512,0.319495363381497,0.350118611171016,5526,2813,225,5135,3328,101,2691,5443,209,2567,5643,4,NA,NA,NA,3496,2020,130,20113,14055,58.230994878934,25.4114254462288,14.8858946949734,41.769005121066,9.06378958882315,49.7240590662755,36.3943717993338,18.1076915427833,41458,7.61611270085846,21.9094247246022,83.3969328245374,13.9445821130885,78.0355936021626,80.5283018867924,2,18862,33.99882,-81.702809
"2328","45083","South Carolina","Spartanburg County",93560,52926,148655,40634,0.629376744811813,0.356032424069153,0.273344320742659,76277,39997,4816,66969,41461,1476,35239,79487,3396,34688,81732,2114,NA,NA,NA,42343,20842,1630,294229,214820,69.0971998001557,20.5071559907419,6.32704458092166,30.9028001998443,6.35151531630125,51.5024011909091,39.8512723083041,15.0257112657148,45219,7.57138025310747,16.3529129900649,77.1716800986884,13.42222781307,73.9899784053504,27.4323178817264,2,327997,34.963891,-82.007751
"2329","45085","South Carolina","Sumter County",21000,27379,48920,-6379,0.429272281275552,0.559668847097302,-0.13039656582175,18745,24047,1294,19274,27589,446,22916,19462,795,24184,18199,664,NA,NA,NA,12814,16654,520,107682,79140,46.0847681135194,46.5639568358686,3.69513939191323,53.9152318864806,3.42489924035586,51.8248175182482,42.5697888226445,14.5818242603221,40777,12.45082734936,17.2683825646341,80.9653365578396,11.1474261701879,76.6837866230886,31.9656417510423,3,105556,33.929496,-80.389604
"2330","45087","South Carolina","Union County",8183,4935,13257,3248,0.617258806668175,0.372256166553519,0.245002640114656,7061,4729,302,6584,5796,161,4514,6727,358,NA,NA,NA,NA,NA,NA,4504,3155,238,27928,21785,65.3931538241192,30.8328559152105,1.24964193640791,34.6068461758808,0.465482669722143,51.8690919507304,34.7250071612718,18.6372099684904,34953,9.93913182764696,20.248730964467,87.6142131979695,18.7276252983294,85.2699880668258,65.3568592244743,2,27244,34.733128,-81.627678
"2331","45089","South Carolina","Williamsburg County",5532,10289,15985,-4757,0.346074444791993,0.643665936815765,-0.297591492023772,4864,9953,237,4824,11335,145,9179,5138,156,10291,4025,194,NA,NA,NA,3277,7298,202,32816,25370,31.2042905899561,65.1023890784983,2.25804485616772,68.7957094100439,1.65772793759142,51.4078498293515,36.2536567528035,17.7535348610434,28494,10.2918704156479,20.7292576419214,87.528384279476,17.064362182381,84.0061911518122,81.936495947477,6,31026,33.651948,-79.733224
"2332","45091","South Carolina","York County",82727,59008,144050,23719,0.574293648038875,0.409635543214162,0.164658104824714,66754,41593,6010,59546,39131,1533,39249,68280,3796,39806,69711,2260,NA,NA,NA,36522,19259,1449,245606,179195,71.5405975424053,18.6652606206689,4.98359160606826,28.4594024575947,4.79100673436317,51.7544359665481,39.5776161820151,13.035919317932,56482,7.79112550709142,11.5264109874613,70.4944970722585,9.21464943204074,67.8115615615616,22.9549747205549,1,282090,34.998556,-81.051363
"2333","46003","South Dakota","Aurora County",1052,317,1405,735,0.748754448398577,0.225622775800712,0.523131672597865,974,340,93,804,556,40,343,1073,0,492,929,0,NA,NA,NA,776,312,51,2732,1925,88.9824304538799,1.50073206442167,6.33235724743777,11.0175695461201,4.35578330893119,47.4011713030747,38.4699853587116,19.6193265007321,52620,1.74216027874564,11.4097641250686,79.3746571585299,8.43160377358491,79.7169811320755,100,9,2747,43.693726,-98.529708
"2334","46005","South Dakota","Beadle County",4808,2107,7081,2701,0.679000141222991,0.297556842253919,0.381443298969072,4455,1912,405,4230,2881,152,1809,5049,0,2340,4491,0,NA,NA,NA,3974,1433,197,18155,12085,80.341503717984,0.275406224180666,8.98375103277334,19.658496282016,10.8565133572019,49.8044615808317,39.8678050123933,16.3040484714955,48423,2.8633171258779,16.6087388282026,79.6590532936114,9.51648562914544,77.9678938767663,27.3652143924589,7,19149,44.367306,-98.2277
"2335","46007","South Dakota","Bennett County",694,466,1183,228,0.586644125105664,0.393913778529163,0.1927303465765,666,412,71,626,548,29,382,758,0,419,721,0,NA,NA,NA,604,276,37,3445,2245,30.3918722786647,0.986937590711176,6.00870827285922,69.6081277213353,0.261248185776488,54.2525399129173,50.9143686502177,11.4658925979681,45820,16.5211062590975,21.0718002081165,82.2060353798127,6.79953106682298,75.4982415005862,100,9,3381,43.210572,-101.785879
"2336","46009","South Dakota","Bon Homme County",2235,721,3001,1514,0.744751749416861,0.240253248917028,0.504498500499833,2105,704,165,1830,1167,77,770,2253,0,1046,1942,0,NA,NA,NA,1718,577,103,7001,5685,87.644622196829,1.35694900728467,3.1281245536352,12.355377803171,1.98543065276389,41.9511498357378,32.8238823025282,20.7970289958577,48023,0.860289057123193,11.0182666148465,81.6750874465604,9.16423930091866,79.7221599820748,100,9,7003,42.966147,-97.859901
"2337","46011","South Dakota","Brookings County",8000,6110,14567,1890,0.549186517470996,0.419441202718473,0.129745314752523,6748,4879,1053,6220,5827,353,3947,8817,0,5352,7418,0,NA,NA,NA,6105,2792,327,33435,25525,91.08718408853,1.40571257664124,2.47345595932406,8.91281591147002,5.79033946463287,48.6137281292059,55.0500972035292,10.2258112756094,52086,3.54817207609086,4.32642783564152,59.0477280531075,4.16204900874277,60.0849649057998,29.6668230877522,5,34375,44.31091,-96.785884
"2338","46013","South Dakota","Brown County",10580,6538,17547,4042,0.602952071579187,0.372599304724454,0.230352766854733,9613,5452,1049,8321,7250,497,4793,11371,0,6492,9676,0,NA,NA,NA,7801,3864,354,38430,28510,89.1907364038512,1.55607598230549,2.41738225344783,10.8092635961488,3.73926619828259,51.2984647410877,40.431954202446,15.8704137392662,53073,2.16338240135447,7.75956712672522,72.0749686323714,6.89786746936872,71.7810658413533,28.8905313295557,5,38301,45.475353,-98.451669
"2339","46015","South Dakota","Brule County",1750,673,2490,1077,0.70281124497992,0.270281124497992,0.432530120481928,1565,571,152,1499,824,56,554,1746,0,713,1585,0,NA,NA,NA,1323,388,54,5312,3930,85.316265060241,0,2.33433734939759,14.683734939759,0.621234939759036,50.3576807228916,38.328313253012,17.2063253012048,50696,2.4390243902439,13.7969713965227,74.3970835670219,14.1161773891318,72.7670206121174,100,9,5247,43.762674,-99.191362
"2340","46017","South Dakota","Buffalo County",183,352,549,-169,0.333333333333333,0.641165755919854,-0.307832422586521,171,296,23,166,472,3,257,232,0,290,200,0,NA,NA,NA,188,244,23,2052,1265,14.2787524366472,0.389863547758285,1.60818713450292,85.7212475633528,0,51.9493177387914,55.9941520467836,8.52826510721248,31293,14.4460028050491,22.5242718446602,91.9417475728155,8.83977900552486,76.2430939226519,100,9,1948,44.059088,-99.371007
"2341","46019","South Dakota","Butte County",3731,939,4802,2792,0.776967930029155,0.195543523531862,0.581424406497293,3357,696,298,3073,1002,133,755,3545,0,893,3405,0,NA,NA,NA,2481,510,204,10268,7715,91.819244253993,0.681729645500584,3.43786521231009,8.18075574600701,0.633034670821971,50.5648617062719,36.9789637709388,18.3580054538372,43750,1.83101277894335,8.95904436860068,80.3043230944255,8.42911877394636,79.5095785440613,48.1701285855588,6,10243,44.669688,-103.766262
"2342","46021","South Dakota","Campbell County",747,117,873,630,0.855670103092783,0.134020618556701,0.721649484536082,704,105,22,616,153,18,87,740,0,127,699,0,NA,NA,NA,516,82,24,1553,1150,94.6555054732775,0,0.193174500965872,5.34449452672247,0.77269800386349,52.6722472633612,34.3850611719253,24.275595621378,45800,0.944669365721997,9.50184501845018,76.1992619926199,9.79087452471483,75.7604562737643,100,9,1377,45.801272,-100.100553
"2343","46023","South Dakota","Charles Mix County",2552,1177,3783,1375,0.674596880782448,0.311128733809146,0.363468146973302,2382,935,116,2230,1483,51,941,2484,0,1154,2288,0,NA,NA,NA,2172,891,114,9277,6530,63.1993101218066,0.0538967338579282,2.86730624124178,36.8006898781934,0.398835830548669,50.1131831411017,43.0850490460278,17.8829362940606,43376,5.40803897685749,11.6283124128312,81.8688981868898,8.01319820881452,78.5293424463823,100,9,9373,43.175337,-98.527816
"2344","46025","South Dakota","Clark County",1373,437,1850,936,0.742162162162162,0.236216216216216,0.505945945945946,1139,398,120,1067,713,41,408,1269,0,584,1099,0,NA,NA,NA,1140,324,67,3639,2685,94.5039846111569,1.34652377026656,1.70376477054136,5.49601538884309,2.6655674635889,48.722176422094,37.8950261060731,20.66501786205,48563,3.6816459122902,10.3827361563518,83.3061889250814,9.89238410596026,83.112582781457,100,9,3837,44.825614,-97.709207
"2345","46027","South Dakota","Clay County",2456,3083,5698,-627,0.431028431028431,0.541067041067041,-0.11003861003861,2109,2608,352,2147,2955,132,2161,2923,0,2644,2427,0,NA,NA,NA,2124,1371,260,14029,11350,88.5522845534251,1.52541164730202,2.61600969420486,11.4477154465749,3.44286834414427,50.0962292394326,57.7161593841329,10.8703400099793,38399,6.16556128715303,5.16277068693532,52.1726659974186,4.89808816558698,51.3351240322326,24.3219849971148,6,14967,42.808955,-96.936772
"2346","46029","South Dakota","Codington County",8958,3837,13161,5121,0.680647367221336,0.29154319580579,0.389104171415546,7764,3174,731,6696,4588,240,3003,8740,0,3928,7866,0,NA,NA,NA,6656,2158,295,27886,20915,93.1614430180019,0.247435989385355,2.06555260704296,6.83855698199814,1.31607258122355,49.6234669726745,39.8336082622104,15.4916445528222,50133,2.84932900845895,8.1462337802186,79.0610025305551,8.00227014755959,78.671963677639,22.462996290447,5,28325,44.91407,-97.129856
"2347","46031","South Dakota","Corson County",647,622,1283,25,0.504286827747467,0.484801247077163,0.019485580670304,588,535,52,515,648,37,474,680,0,512,631,0,NA,NA,NA,491,363,56,4170,2715,29.9280575539568,0.383693045563549,0.671462829736211,70.0719424460432,0.383693045563549,49.1606714628297,50.2398081534772,10.7913669064748,32115,29.927414852038,18.3647260273973,83.6472602739726,11.3390928725702,76.7818574514039,100,9,3902,45.758065,-100.912373
"2348","46033","South Dakota","Custer County",3852,1522,5494,2330,0.701128503822352,0.277029486712778,0.424099017109574,3293,1121,307,3062,1335,123,1177,3528,0,1288,3441,0,NA,NA,NA,2735,780,195,8447,6925,90.7541138865869,0.201254883390553,2.99514620575352,9.24588611341305,2.27299633005801,49.7928258553333,25.6540783710193,25.890848822067,52891,4.63592233009709,6.6405661797922,75.5006776087939,6.02039164913416,74.6884609160058,100,3,8318,43.740721,-103.514861
"2349","46035","South Dakota","Davison County",5613,2648,8454,2965,0.663946061036196,0.313224509108115,0.350721551928081,5157,2355,440,4757,3042,172,1990,6017,0,2759,5253,0,NA,NA,NA,4590,1255,203,19824,15095,91.8886198547216,0.635593220338983,2.38599677158999,8.11138014527845,1.71509281678773,49.6872477804681,39.9868845843422,17.1660613397902,48310,3.93997974776765,9.42210103764296,73.3545406347042,8.21422836036615,72.5148546651678,23.3234208367514,7,19956,43.706382,-98.040431
"2350","46037","South Dakota","Day County",1869,1052,2964,817,0.630566801619433,0.354925775978408,0.275641025641026,1627,974,146,1320,1497,56,962,1815,0,1192,1580,0,NA,NA,NA,1256,1065,83,5588,4370,86.4173228346457,0,2.12956335003579,13.5826771653543,0.751610594130279,48.4073013600573,32.1403006442377,24.9284180386543,40647,1.90168640114819,11.1248454882571,82.8677379480841,10.5581523233434,82.1281275776739,100,9,5449,45.369062,-97.519215
"2351","46039","South Dakota","Deuel County",1699,609,2350,1090,0.722978723404255,0.259148936170213,0.463829787234043,1366,570,144,1175,941,55,534,1563,0,699,1401,0,NA,NA,NA,1203,484,75,4309,3310,98.9788814110002,0,0.696217219772569,1.02111858899977,0.37131585054537,48.247853330239,34.3235089347877,20.9097238338362,54781,2.06228956228956,8.46840886536553,80.2183261660602,8.53048983672109,80.4065311562812,100,9,4295,44.738673,-96.660949
"2352","46041","South Dakota","Dewey County",790,1131,1966,-341,0.401831129196338,0.57527975584944,-0.173448626653103,723,888,97,663,1207,25,832,862,0,958,734,0,NA,NA,NA,721,666,69,5652,3660,20.8421797593772,0.141542816702052,1.00849256900212,79.1578202406228,0.247699929228592,50.7430997876858,51.6985138004246,9.89030431705591,40585,24.5908028059236,15.0845253576073,85.9232769830949,9.68443960826986,78.2372143634385,64.0822486323335,9,5239,45.116562,-101.110107
